datetime;name;temp;radiation_temp;humidity;precip;precip_sum;wind_speed;wind_gust;wind_direction;pressure;pressure_at_sea_level;duplicated_timestamp_label;temp_repetitions_label;temp_gross_value_label;temp_persistance_label;temp_step_label;temp_window_variation_label;temp_final_label;network;lat;lon;call_name;location
2022-10-05 14:00:00;vlinder07;17.6;NaN;71.0;0.0;0.0;7.9;17.7;5.0;101596.0;101532.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-05 15:00:00;vlinder07;17.8;NaN;72.0;0.0;0.0;7.8;19.3;5.0;101599.0;101535.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-05 16:00:00;vlinder07;17.8;NaN;74.0;0.0;0.0;5.9;17.7;5.0;101613.0;101549.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-05 17:00:00;vlinder07;18.2;NaN;74.0;0.0;0.0;6.5;16.1;5.0;101642.0;101578.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-05 18:00:00;vlinder07;18.3;NaN;75.0;0.0;0.0;6.2;16.1;5.0;101723.0;101659.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-05 19:00:00;vlinder07;18.7;NaN;75.0;0.0;0.0;7.0;19.3;5.0;101756.0;101692.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-05 20:00:00;vlinder07;16.1;NaN;81.0;0.0;0.0;4.6;12.9;205.0;101933.0;101869.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-05 21:00:00;vlinder07;16.3;NaN;82.0;0.0;0.0;6.8;14.5;245.0;102069.0;102005.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-05 22:00:00;vlinder07;16.0;NaN;79.0;0.0;0.0;6.3;12.9;235.0;102205.0;102142.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-05 23:00:00;vlinder07;14.8;NaN;79.0;0.0;0.0;3.9;6.4;265.0;102313.0;102250.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 00:00:00;vlinder07;13.7;NaN;80.0;0.0;0.0;3.4;9.7;5.0;102431.0;102368.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 01:00:00;vlinder07;13.0;NaN;76.0;0.0;0.0;3.0;8.1;5.0;102555.0;102493.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 02:00:00;vlinder07;11.9;NaN;78.0;0.0;0.0;2.8;8.1;235.0;102619.0;102557.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 03:00:00;vlinder07;11.2;NaN;80.0;0.0;0.0;1.1;4.8;5.0;102689.0;102627.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 04:00:00;vlinder07;10.6;NaN;80.0;0.0;0.0;1.1;4.8;5.0;102770.0;102708.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 05:00:00;vlinder07;10.1;NaN;82.0;0.0;0.0;0.6;1.6;5.0;102868.0;102806.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 06:00:00;vlinder07;9.7;NaN;83.0;0.0;0.0;0.5;3.2;5.0;102924.0;102863.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 07:00:00;vlinder07;10.3;NaN;83.0;0.0;0.0;1.5;6.4;215.0;102995.0;102933.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 08:00:00;vlinder07;12.8;NaN;78.0;0.0;0.0;3.9;8.1;5.0;103110.0;103048.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 09:00:00;vlinder07;14.2;NaN;74.0;0.0;0.0;3.3;8.1;5.0;103159.0;103097.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 10:00:00;vlinder07;15.5;NaN;69.0;0.0;0.0;4.8;12.9;5.0;103207.0;103144.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 11:00:00;vlinder07;16.6;NaN;61.0;0.0;0.0;5.0;14.5;5.0;103208.0;103145.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 12:00:00;vlinder07;17.2;NaN;58.0;0.0;0.0;5.8;20.9;5.0;103193.0;103130.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 13:00:00;vlinder07;18.2;NaN;50.0;0.0;0.0;3.6;9.7;5.0;103159.0;103096.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 14:00:00;vlinder07;18.2;NaN;54.0;0.0;0.0;5.2;14.5;5.0;103129.0;103066.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 15:00:00;vlinder07;18.0;NaN;56.0;0.0;0.0;3.8;9.7;5.0;103121.0;103058.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 16:00:00;vlinder07;17.4;NaN;60.0;0.0;0.0;1.4;4.8;5.0;103086.0;103023.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 17:00:00;vlinder07;15.7;NaN;66.0;0.0;0.0;0.1;1.6;5.0;103056.0;102993.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 18:00:00;vlinder07;12.9;NaN;76.0;0.0;0.0;0.0;0.0;205.0;103071.0;103009.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 19:00:00;vlinder07;11.6;NaN;80.0;0.0;0.0;0.0;1.6;5.0;103037.0;102975.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 20:00:00;vlinder07;11.3;NaN;81.0;0.0;0.0;0.0;0.0;5.0;103064.0;103002.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 21:00:00;vlinder07;10.5;NaN;83.0;0.0;0.0;0.1;1.6;5.0;103068.0;103006.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 22:00:00;vlinder07;9.8;NaN;84.0;0.0;0.0;0.0;0.0;5.0;103022.0;102961.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-06 23:00:00;vlinder07;9.2;NaN;85.0;0.0;0.0;0.0;0.0;5.0;102985.0;102924.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 00:00:00;vlinder07;9.0;NaN;87.0;0.0;0.0;0.3;3.2;5.0;102921.0;102860.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 01:00:00;vlinder07;9.3;NaN;86.0;0.0;0.0;0.0;0.0;5.0;102883.0;102822.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 02:00:00;vlinder07;8.7;NaN;86.0;0.0;0.0;0.2;1.6;5.0;102801.0;102740.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 03:00:00;vlinder07;8.6;NaN;87.0;0.0;0.0;0.8;3.2;5.0;102708.0;102647.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 04:00:00;vlinder07;8.7;NaN;86.0;0.0;0.0;0.8;3.2;5.0;102663.0;102602.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 05:00:00;vlinder07;8.6;NaN;86.0;0.0;0.0;0.7;4.8;5.0;102631.0;102570.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 06:00:00;vlinder07;7.5;NaN;86.0;0.0;0.0;0.0;0.0;5.0;102621.0;102560.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 07:00:00;vlinder07;9.2;NaN;87.0;0.0;0.0;2.2;6.4;245.0;102601.0;102539.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 08:00:00;vlinder07;12.4;NaN;80.0;0.0;0.0;2.7;6.4;185.0;102590.0;102528.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 09:00:00;vlinder07;14.4;NaN;73.0;0.0;0.0;2.2;8.1;235.0;102548.0;102485.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 10:00:00;vlinder07;16.1;NaN;69.0;0.0;0.0;4.7;11.3;215.0;102498.0;102435.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 11:00:00;vlinder07;17.1;NaN;66.0;0.0;0.0;5.3;11.3;5.0;102413.0;102349.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 12:00:00;vlinder07;18.2;NaN;64.0;0.0;0.0;3.4;9.7;5.0;102317.0;102253.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 13:00:00;vlinder07;18.6;NaN;61.0;0.0;0.0;5.3;11.3;5.0;102205.0;102141.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 14:00:00;vlinder07;18.9;NaN;59.0;0.0;0.0;4.6;16.1;235.0;102136.0;102072.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 15:00:00;vlinder07;18.8;NaN;58.0;0.0;0.0;5.1;11.3;5.0;102065.0;102001.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 16:00:00;vlinder07;17.4;NaN;61.0;0.0;0.0;4.7;12.9;245.0;102014.0;101950.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 17:00:00;vlinder07;15.4;NaN;67.0;0.0;0.0;2.0;4.8;135.0;102005.0;101942.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 18:00:00;vlinder07;13.9;NaN;73.0;0.0;0.0;0.7;3.2;205.0;101990.0;101927.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 19:00:00;vlinder07;13.8;NaN;74.0;0.0;0.0;0.4;4.8;205.0;101982.0;101919.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 20:00:00;vlinder07;13.2;NaN;75.0;0.0;0.0;1.0;4.8;215.0;101956.0;101893.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 21:00:00;vlinder07;12.8;NaN;77.0;0.0;0.0;2.5;9.7;155.0;101945.0;101882.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 22:00:00;vlinder07;12.6;NaN;78.0;0.0;0.0;1.8;4.8;175.0;101920.0;101857.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-07 23:00:00;vlinder07;12.2;NaN;79.0;0.0;0.0;2.8;6.4;205.0;101892.0;101829.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 00:00:00;vlinder07;12.2;NaN;80.0;0.0;0.0;2.9;11.3;225.0;101836.0;101773.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 01:00:00;vlinder07;12.7;NaN;80.0;0.0;0.0;4.4;11.3;165.0;101846.0;101783.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 02:00:00;vlinder07;12.4;NaN;84.0;0.0;0.0;1.1;4.8;215.0;101881.0;101818.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 03:00:00;vlinder07;12.2;NaN;86.0;0.0;0.0;1.3;4.8;5.0;101902.0;101839.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 04:00:00;vlinder07;11.5;NaN;87.0;0.0;0.0;1.0;4.8;175.0;101940.0;101877.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 05:00:00;vlinder07;11.0;NaN;88.0;0.0;0.0;1.8;4.8;5.0;101994.0;101932.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 06:00:00;vlinder07;10.5;NaN;88.0;0.0;0.0;0.4;3.2;5.0;102064.0;102002.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 07:00:00;vlinder07;10.7;NaN;89.0;0.0;0.0;1.7;4.8;265.0;102169.0;102107.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 08:00:00;vlinder07;12.1;NaN;86.0;0.0;0.0;5.1;11.3;235.0;102266.0;102204.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 09:00:00;vlinder07;14.1;NaN;75.0;0.0;0.0;4.7;12.9;5.0;102343.0;102280.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 10:00:00;vlinder07;14.1;NaN;69.0;0.0;0.0;5.6;12.9;5.0;102416.0;102353.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 11:00:00;vlinder07;15.3;NaN;65.0;0.0;0.0;4.2;11.3;345.0;102464.0;102401.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 12:00:00;vlinder07;15.6;NaN;62.0;0.0;0.0;6.7;16.1;335.0;102462.0;102399.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 13:00:00;vlinder07;15.2;NaN;61.0;0.0;0.0;2.7;8.1;305.0;102457.0;102394.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 14:00:00;vlinder07;17.1;NaN;56.0;0.0;0.0;3.3;9.7;5.0;102467.0;102404.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 15:00:00;vlinder07;15.5;NaN;63.0;0.0;0.0;4.0;8.1;355.0;102495.0;102432.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 16:00:00;vlinder07;15.8;NaN;59.0;0.0;0.0;6.1;11.3;335.0;102503.0;102440.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 17:00:00;vlinder07;14.0;NaN;65.0;0.0;0.0;1.2;3.2;355.0;102556.0;102493.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 18:00:00;vlinder07;10.6;NaN;77.0;0.0;0.0;0.0;0.0;355.0;102633.0;102571.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 19:00:00;vlinder07;8.4;NaN;82.0;0.0;0.0;0.0;0.0;355.0;102673.0;102612.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 20:00:00;vlinder07;7.4;NaN;85.0;0.0;0.0;0.0;0.0;355.0;102708.0;102647.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 21:00:00;vlinder07;6.6;NaN;86.0;0.0;0.0;0.0;0.0;355.0;102718.0;102657.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 22:00:00;vlinder07;6.0;NaN;87.0;0.0;0.0;0.0;0.0;355.0;102723.0;102662.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-08 23:00:00;vlinder07;5.5;NaN;87.0;0.0;0.0;0.0;0.0;355.0;102723.0;102662.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 00:00:00;vlinder07;5.1;NaN;88.0;0.0;0.0;0.0;0.0;355.0;102686.0;102626.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 01:00:00;vlinder07;4.2;NaN;88.0;0.0;0.0;0.0;0.0;355.0;102685.0;102625.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 02:00:00;vlinder07;4.3;NaN;89.0;0.0;0.0;0.0;0.0;355.0;102622.0;102562.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 03:00:00;vlinder07;3.8;NaN;89.0;0.0;0.0;0.0;0.0;355.0;102592.0;102532.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 04:00:00;vlinder07;4.1;NaN;89.0;0.0;0.0;0.0;0.0;355.0;102584.0;102524.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 05:00:00;vlinder07;3.5;NaN;89.0;0.0;0.0;0.0;1.6;355.0;102542.0;102482.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 06:00:00;vlinder07;3.5;NaN;89.0;0.0;0.0;0.0;0.0;355.0;102516.0;102456.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 07:00:00;vlinder07;4.2;NaN;90.0;0.0;0.0;0.0;0.0;355.0;102517.0;102457.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 08:00:00;vlinder07;7.5;NaN;90.0;0.0;0.0;1.3;4.8;65.0;102501.0;102440.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 09:00:00;vlinder07;11.2;NaN;80.0;0.0;0.0;1.7;6.4;85.0;102453.0;102391.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 10:00:00;vlinder07;14.9;NaN;69.0;0.0;0.0;1.9;6.4;145.0;102383.0;102320.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 11:00:00;vlinder07;16.4;NaN;65.0;0.0;0.0;2.5;8.1;145.0;102283.0;102220.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 12:00:00;vlinder07;17.7;NaN;61.0;0.0;0.0;2.9;9.7;175.0;102191.0;102127.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 13:00:00;vlinder07;18.4;NaN;59.0;0.0;0.0;3.6;8.1;145.0;102062.0;101998.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 14:00:00;vlinder07;18.9;NaN;53.0;0.0;0.0;2.3;8.1;115.0;101982.0;101918.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 15:00:00;vlinder07;18.7;NaN;54.0;0.0;0.0;3.1;6.4;145.0;101877.0;101813.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 16:00:00;vlinder07;18.3;NaN;57.0;0.0;0.0;1.1;4.8;5.0;101796.0;101732.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 17:00:00;vlinder07;16.3;NaN;59.0;0.0;0.0;0.2;1.6;5.0;101746.0;101682.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 18:00:00;vlinder07;13.1;NaN;71.0;0.0;0.0;0.0;0.0;5.0;101750.0;101687.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 19:00:00;vlinder07;10.6;NaN;78.0;0.0;0.0;0.0;0.0;5.0;101716.0;101654.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 20:00:00;vlinder07;9.8;NaN;80.0;0.0;0.0;0.0;0.0;5.0;101693.0;101631.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 21:00:00;vlinder07;9.6;NaN;81.0;0.0;0.0;0.0;0.0;5.0;101656.0;101594.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 22:00:00;vlinder07;9.2;NaN;82.0;0.0;0.0;0.6;3.2;5.0;101618.0;101556.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-09 23:00:00;vlinder07;8.6;NaN;83.0;0.0;0.0;0.0;0.0;5.0;101593.0;101531.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 00:00:00;vlinder07;7.5;NaN;85.0;0.0;0.0;0.0;0.0;5.0;101566.0;101504.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 01:00:00;vlinder07;7.1;NaN;86.0;0.0;0.0;0.0;0.0;5.0;101528.0;101466.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 02:00:00;vlinder07;6.4;NaN;86.0;0.0;0.0;0.0;0.0;5.0;101500.0;101438.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 03:00:00;vlinder07;5.9;NaN;87.0;0.0;0.0;0.0;0.0;5.0;101458.0;101397.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 04:00:00;vlinder07;7.9;NaN;89.0;0.0;0.0;0.0;0.0;5.0;101457.0;101395.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 05:00:00;vlinder07;7.6;NaN;88.0;0.0;0.0;0.0;1.6;105.0;101466.0;101404.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 06:00:00;vlinder07;7.1;NaN;88.0;0.0;0.0;0.0;0.0;5.0;101472.0;101410.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 07:00:00;vlinder07;7.7;NaN;90.0;0.0;0.0;0.0;0.0;105.0;101502.0;101440.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 08:00:00;vlinder07;11.4;NaN;89.0;0.0;0.0;0.5;1.6;165.0;101551.0;101488.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 09:00:00;vlinder07;14.8;NaN;79.0;0.0;0.0;1.9;6.4;5.0;101589.0;101525.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 10:00:00;vlinder07;16.5;NaN;75.0;0.0;0.0;5.2;8.1;5.0;101634.0;101570.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 11:00:00;vlinder07;18.8;NaN;68.0;0.0;0.0;1.8;6.4;5.0;101650.0;101586.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 12:00:00;vlinder07;18.8;NaN;67.0;0.0;0.0;3.0;8.1;5.0;101700.0;101636.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 13:00:00;vlinder07;18.0;NaN;70.0;0.0;0.0;3.0;8.1;265.0;101741.0;101677.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 14:00:00;vlinder07;17.3;NaN;77.0;0.0;0.0;6.4;12.9;305.0;101825.0;101761.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 15:00:00;vlinder07;15.4;NaN;80.0;0.0;0.0;6.4;17.7;5.0;101960.0;101897.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 16:00:00;vlinder07;13.6;NaN;83.0;0.0;0.0;2.8;6.4;345.0;102074.0;102011.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 17:00:00;vlinder07;13.3;NaN;83.0;0.0;0.0;1.5;3.2;5.0;102159.0;102096.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 18:00:00;vlinder07;12.6;NaN;80.0;0.0;0.0;1.3;3.2;325.0;102276.0;102213.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 19:00:00;vlinder07;10.7;NaN;80.0;0.0;0.0;0.4;3.2;5.0;102364.0;102302.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 20:00:00;vlinder07;8.2;NaN;84.0;0.0;0.0;0.0;0.0;325.0;102445.0;102384.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
2022-10-10 21:00:00;vlinder07;7.0;NaN;86.0;0.0;0.0;0.0;0.0;5.0;102530.0;102469.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.030889;4.478445;Noord;Mechelen
